Equipamento;Data/Hora;Codigo Frente (Digitada);Corte Base Automatico/Manual;Descricao Equipamento;Estado;Estado Operacional;Esteira Ligada;Grupo;Grupo Operacao;Horimetro;Implemento Ligado;Latitude;Longitude;Motor Ligado;Operacao;Operador;Pressao de Corte;RPM Extrator;RPM Motor;RTK;Tipo de Equipamento;Trabalhando Frente Dividida;Trabalhando em Fila;Velocidade;Implemento;Tipo Comunicacao
6126;17/03/2025 02:13:16;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594635009765636;-50,86352666219077;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:14:16;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594622294108085;-50,86352666219077;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:15:16;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594622294108085;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:16:16;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59462547302247;-50,863533020019545;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:17:33;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594622294108085;-50,86352666219077;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:18:33;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594615936279308;-50,86352666219077;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:19:33;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59462547302247;-50,863520304362;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:20:43;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594622294108085;-50,863533020019545;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:21:43;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59463183085125;-50,86352666219077;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:22:43;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59463183085125;-50,863533020019545;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:23:59;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594615936279308;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:25:06;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59461275736492;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:26:22;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594615936279308;-50,863533020019545;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:27:41;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594615936279308;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:28:41;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594622294108085;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:30:01;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:31:22;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:32:43;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:33:51;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863533020019545;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:34:51;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:35:51;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863533020019545;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:36:51;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59460004170737;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:37:51;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:38:51;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:40:07;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594606399536143;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:41:19;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:42:19;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594590504964206;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:43:34;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:44:34;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59460004170737;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:45:43;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:46:43;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594606399536143;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:47:43;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59460004170737;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:48:56;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:49:56;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59458414713543;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:51:21;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594606399536143;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:52:33;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:53:40;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:54:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59460004170737;-50,863533020019545;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:55:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594590504964206;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:56:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594606399536143;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:58:11;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 02:59:11;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594606399536143;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:00:20;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:01:27;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594606399536143;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:02:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:03:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:04:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594587326049815;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:05:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594587326049815;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:06:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594590504964206;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:07:53;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59458096822104;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:09:04;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:10:04;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:11:17;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:12:24;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:13:24;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:14:24;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594606399536143;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:15:24;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:16:24;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:17:24;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594606399536143;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:18:40;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:19:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:20:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59460004170737;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:21:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:22:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:23:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594590504964206;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:24:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594587326049815;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:25:52;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59460004170737;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:27:17;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594590504964206;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:28:31;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59460004170737;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:29:47;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:30:55;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:32:02;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594587326049815;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:33:09;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:34:17;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594587326049815;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:35:35;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594590504964206;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:36:35;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:37:35;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:38:35;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:39:35;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59458096822104;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:41:04;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594590504964206;-50,8635711669922;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:42:12;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,8635711669922;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:43:12;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59459686279298;-50,8635711669922;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:44:19;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594587326049815;-50,863552093505874;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:45:19;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594603220621757;-50,863539377848326;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:46:19;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:47:31;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,594593683878593;-50,863558451334654;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
6126;17/03/2025 03:48:38;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Manutenção;2905.45;null;-19,59458096822104;-50,86356480916343;Nao;MANUTENCAO MECANICA;SEM OPERADOR;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;SOLINFNET
